irasas,R,klase,ritmas,RR_pre,RR_post,RR_vid,RR_sant,R_ecg,P_on,P_peak,P_off,QRS_on,QRS_off,T_on,T_peak,T_off,T_tipas,rastas,PR,QRS,QT,QTc,P_amp,T_amp,ST,QRS_max,QRS_min,P_yra
214,338084.0,L,(N,908.3333333333334,952.7777777777776,865.8333333333334,1.0490856592877766,338086.0,338016.0,338042.0,338055.0,338067.0,338094.0,338135.0,338176.0,338211.0,1.0,True,141.66666666666666,75.0,400.0,419.6984500696014,-0.045,-0.51,-0.09,2.165,0.0,1.0
207,142931.0,L,(N,819.4444444444445,811.1111111111111,802.2222222222222,1.0214681440443214,142929.0,,,,142911.0,142952.0,142966.0,143024.0,143110.0,0.0,True,,113.88888888888889,552.7777777777778,610.6478298725546,,0.5449999999999999,0.175,0.105,-1.205,0.0
214,382335.0,L,(N,780.5555555555555,733.3333333333333,830.0,0.9404283801874164,382335.0,382254.0,382275.0,382292.0,382319.0,382356.0,382381.0,382417.0,382450.0,1.0,True,180.55555555555557,102.77777777777776,363.88888888888886,411.8763783562308,0.1499999999999999,-0.4649999999999999,-0.2149999999999999,2.325,0.0,1.0
109,563410.0,L,(N,716.6666666666666,741.6666666666667,719.4444444444445,0.996138996138996,563410.0,563295.0,563315.0,563339.0,563392.0,563449.0,563489.0,563538.0,563557.0,0.0,True,269.44444444444446,158.33333333333331,458.3333333333333,541.4057212837334,0.3199999999999999,0.305,-0.2299999999999999,1.825,-0.5700000000000001,1.0
109,263540.0,L,(N,691.6666666666666,708.3333333333334,720.2777777777777,0.9602776706517548,263539.0,263445.0,263455.0,263472.0,263516.0,263577.0,263586.0,263605.0,263676.0,4.0,True,197.22222222222223,169.44444444444446,444.4444444444444,534.4032107041348,0.18,-0.3749999999999999,-0.34,1.7049999999999998,-0.7150000000000001,1.0
111,429082.0,L,(N,933.3333333333334,905.5555555555557,897.2222222222223,1.040247678018576,429081.0,,,,429067.0,429103.0,429139.0,429173.0,429308.0,5.0,True,,100.0,669.4444444444443,692.9408325062806,,-0.2149999999999999,-0.645,0.6699999999999999,-0.81,0.0
214,1607.0,L,(N,880.5555555555555,827.7777777777777,833.0246913580247,1.0570581696924786,1608.0,1527.0,1542.0,1565.0,1576.0,1618.0,1655.0,1692.0,1722.0,1.0,True,136.1111111111111,116.66666666666669,405.55555555555554,432.1872736062776,0.115,-0.395,-0.115,2.205,0.0,1.0
109,122662.0,L,(N,644.4444444444445,636.1111111111111,648.0555555555555,0.9944277753964852,122660.0,,,,122629.0,122705.0,,122727.0,122781.0,2.0,True,,211.11111111111111,422.22222222222223,525.9547057403531,,-0.26,-0.26,1.21,-0.51,0.0
111,325657.0,L,(N,816.6666666666666,827.7777777777777,821.1111111111111,0.9945872801082544,325656.0,325551.0,325569.0,325600.0,325629.0,325681.0,325704.0,325751.0,325781.0,0.0,True,216.66666666666669,144.44444444444443,422.22222222222223,467.21703859010114,0.15,0.485,0.0199999999999999,0.97,-0.245,1.0
109,246851.0,L,(N,691.6666666666666,736.1111111111112,733.3333333333334,0.943181818181818,246849.0,246767.0,246785.0,246816.0,246829.0,246888.0,246895.0,246916.0,246989.0,4.0,True,172.22222222222223,163.88888888888889,444.4444444444444,534.4032107041348,-0.0499999999999999,-0.34,-0.315,1.7950000000000002,-0.665,1.0
111,211152.0,L,(N,827.7777777777777,838.8888888888889,838.0555555555554,0.9877361617500828,211151.0,211040.0,211057.0,211086.0,211123.0,211174.0,211212.0,211244.0,211359.0,5.0,True,230.5555555555556,141.66666666666666,655.5555555555555,720.5309170231899,0.125,0.365,-0.055,1.12,-0.2299999999999999,1.0
214,593599.0,L,(N,852.7777777777777,797.2222222222223,810.8333333333334,1.0517300445357998,593600.0,,,,593584.0,593638.0,593651.0,593685.0,593719.0,1.0,True,,150.0,375.0,406.0816175724939,,-0.47,-0.31,2.21,-0.2199999999999999,0.0
109,338986.0,L,(N,702.7777777777777,686.1111111111111,715.0,0.9829059829059827,338985.0,338907.0,338927.0,338952.0,338969.0,339022.0,339030.0,339052.0,339122.0,4.0,True,172.22222222222223,147.22222222222223,425.0,506.9672674608094,-0.01,-0.315,-0.3,1.93,-0.6799999999999999,1.0
109,147484.0,L,(N,669.4444444444443,741.6666666666667,713.3333333333333,0.9384735202492211,147483.0,,,,147464.0,147525.0,147530.0,147549.0,147624.0,4.0,True,,169.44444444444446,444.4444444444444,543.2005624844736,,-0.32,-0.315,1.74,-0.6649999999999998,0.0
214,41083.0,L,(N,747.2222222222223,775.0,792.5,0.9428671573781984,41083.0,41004.0,41024.0,41044.0,41063.0,41095.0,41127.0,41168.0,41199.0,1.0,True,163.88888888888889,88.88888888888889,377.77777777777777,437.0302694584961,0.0549999999999999,-0.35,-0.17,2.05,-0.0199999999999999,1.0
109,143957.0,L,(N,725.0,702.7777777777777,695.8333333333334,1.0419161676646709,143956.0,,,,143934.0,144001.0,144006.0,144026.0,144073.0,1.0,True,,186.11111111111111,386.1111111111112,453.4645028474656,,-0.24,-0.25,1.525,-0.5449999999999999,0.0
214,646420.0,L,(N,741.6666666666667,772.2222222222223,772.7777777777778,0.9597411933860532,646421.0,,,,646395.0,646456.0,646486.0,646501.0,646565.0,4.0,True,,169.44444444444446,472.22222222222223,548.3300414656301,,-0.21,-0.13,1.83,-0.1,0.0
109,347578.0,L,(N,713.8888888888889,688.8888888888889,720.2777777777778,0.9911299652911684,347578.0,347493.0,347526.0,347543.0,347559.0,347615.0,347622.0,347641.0,347710.0,4.0,True,183.3333333333333,155.55555555555557,419.44444444444446,496.4312763167634,-0.01,-0.31,-0.295,1.895,-0.6699999999999999,1.0
207,293197.0,L,(N,913.8888888888888,936.1111111111112,961.6666666666666,0.950317735413056,293196.0,293088.0,293098.0,293111.0,293180.0,293214.0,293231.0,293294.0,293391.0,0.0,True,255.55555555555557,94.44444444444444,586.1111111111111,613.1027384674159,0.09,0.52,0.1699999999999999,0.0749999999999999,-1.36,1.0
109,2219.0,L,(N,625.0,600.0,641.3888888888889,0.97444781290602,2215.0,2145.0,2168.0,2181.0,2191.0,2254.0,,2265.0,2331.0,2.0,True,127.77777777777776,175.0,388.8888888888889,491.90985824841454,-0.01,-0.1399999999999999,-0.1449999999999999,0.875,-0.48,1.0
111,478491.0,L,(N,866.6666666666667,875.0,834.7222222222223,1.038269550748752,478491.0,,,,478475.0,478515.0,478540.0,478579.0,478616.0,0.0,True,,111.1111111111111,391.6666666666667,420.71748849816686,,-0.0399999999999999,-0.43,0.44,-0.695,0.0
109,490576.0,L,(N,691.6666666666666,688.8888888888889,718.0555555555554,0.963249516441006,490575.0,490469.0,490484.0,490507.0,490552.0,490615.0,490619.0,490642.0,490707.0,4.0,True,230.5555555555556,175.0,430.5555555555556,517.7031103696307,0.235,-0.345,-0.345,1.79,-0.71,1.0
109,91175.0,L,(N,666.6666666666666,691.6666666666666,678.0555555555555,0.9832036050798852,91174.0,91096.0,91127.0,91143.0,91151.0,91214.0,91223.0,91241.0,91325.0,4.0,True,152.7777777777778,175.0,483.3333333333333,591.9600211726014,-0.045,-0.3299999999999999,-0.305,1.485,-0.665,1.0
109,478235.0,L,(N,716.6666666666666,722.2222222222222,714.1666666666666,1.0035005834305717,478234.0,478126.0,478134.0,478159.0,478209.0,478275.0,478282.0,478302.0,478372.0,4.0,True,230.5555555555556,183.3333333333333,452.77777777777777,534.8432276924154,0.205,-0.33,-0.32,1.74,-0.675,1.0
109,73676.0,L,(N,677.7777777777778,702.7777777777777,707.5,0.9579897919120536,73676.0,73596.0,73616.0,73647.0,73655.0,73715.0,73720.0,73740.0,73810.0,4.0,True,163.88888888888889,166.66666666666666,430.5555555555556,522.9805465738833,-0.05,-0.345,-0.335,1.685,-0.675,1.0
111,465547.0,L,(N,863.8888888888889,838.8888888888889,824.1666666666667,1.0481968318166497,465546.0,,,,465520.0,465570.0,465602.0,465639.0,465756.0,5.0,True,,138.88888888888889,655.5555555555555,705.3108391188188,,0.395,-0.0349999999999999,0.965,-0.235,0.0
109,24923.0,L,(N,719.4444444444445,713.8888888888889,694.1666666666667,1.0364145658263304,24922.0,24842.0,24864.0,24890.0,24900.0,24961.0,24966.0,24986.0,25056.0,4.0,True,161.11111111111111,169.44444444444446,433.33333333333337,510.8853697297085,-0.0399999999999999,-0.36,-0.335,1.885,-0.685,1.0
109,32551.0,L,(N,711.1111111111111,688.8888888888889,712.2222222222222,0.998439937597504,32550.0,32473.0,32494.0,32522.0,32530.0,32586.0,32594.0,32612.0,32686.0,4.0,True,158.33333333333331,155.55555555555557,433.33333333333337,513.8701197773617,-0.0449999999999999,-0.3649999999999999,-0.3499999999999999,1.815,-0.6799999999999999,1.0
111,619859.0,L,(N,822.2222222222222,813.8888888888889,836.9444444444446,0.9824095585794886,619858.0,619752.0,619770.0,619795.0,619844.0,619871.0,619904.0,619947.0,619978.0,0.0,True,255.55555555555557,75.0,372.22222222222223,410.4948306690426,-0.295,-0.005,-0.49,0.395,-0.71,1.0
109,641017.0,L,(N,708.3333333333334,686.1111111111111,717.7777777777778,0.986842105263158,641017.0,,,,640991.0,641041.0,641066.0,641088.0,641139.0,1.0,True,,138.88888888888889,411.1111111111111,488.4727878684926,,-0.6499999999999999,-0.55,2.75,-1.065,0.0
111,249896.0,L,(N,877.7777777777777,869.4444444444445,858.3333333333333,1.022653721682848,249908.0,,,,249867.0,249918.0,249942.0,249985.0,250115.0,5.0,True,,141.66666666666666,688.8888888888889,735.287002530314,,0.435,0.005,0.72,-0.38,0.0
214,403697.0,L,(N,805.5555555555555,730.5555555555555,786.1111111111111,1.0247349823321554,403698.0,,,,403679.0,403737.0,403743.0,403778.0,403807.0,1.0,True,,161.11111111111111,355.55555555555554,396.1500547777106,,-0.495,-0.36,2.46,-0.26,0.0
214,365836.0,L,(N,841.6666666666666,522.2222222222223,810.5555555555555,1.0383824537354351,365837.0,365745.0,365772.0,365787.0,365817.0,365849.0,365851.0,365883.0,365930.0,1.0,True,200.0,88.88888888888889,313.88888888888886,342.1415975205909,0.15,-0.18,-0.1,2.395,0.0,1.0
111,156295.0,L,(N,900.0,897.2222222222223,865.0,1.0404624277456649,156293.0,,,,156279.0,156314.0,156356.0,156390.0,156420.0,0.0,True,,97.22222222222224,391.6666666666667,412.8529167442051,,-0.145,-0.675,0.49,-0.8099999999999999,0.0
214,264313.0,L,(N,1197.2222222222222,794.4444444444443,795.5555555555554,1.5048882681564248,264314.0,264227.0,264245.0,264271.0,264295.0,264323.0,264377.0,264404.0,264472.0,4.0,True,188.88888888888889,77.77777777777779,491.6666666666666,449.3485875489658,0.065,-0.37,-0.1049999999999999,2.42,0.0,1.0
111,374832.0,L,(N,905.5555555555557,872.2222222222223,867.2222222222223,1.0442024343369634,374832.0,374718.0,374737.0,374764.0,374802.0,374855.0,374890.0,374925.0,374953.0,0.0,True,233.33333333333331,147.22222222222223,419.44444444444446,440.7749419154704,0.1099999999999999,0.4349999999999999,-0.04,1.235,-0.255,1.0
214,503160.0,L,(N,697.2222222222222,669.4444444444443,731.6666666666666,0.95292331055429,503162.0,,,,503143.0,503196.0,503208.0,503240.0,503302.0,4.0,True,,147.22222222222223,441.6666666666666,528.943169436967,,-0.375,-0.265,2.35,-0.2149999999999999,0.0
207,113427.0,L,(N,744.4444444444445,744.4444444444445,746.6666666666667,0.9970238095238094,113426.0,,,,113382.0,113448.0,113472.0,113519.0,113596.0,0.0,True,,183.3333333333333,594.4444444444445,688.9617732802448,,0.51,0.2299999999999999,0.135,-1.21,0.0
214,314651.0,L,(N,855.5555555555555,797.2222222222223,814.1666666666667,1.0508358921869667,314653.0,314572.0,314589.0,314611.0,314634.0,314662.0,314702.0,314740.0,314776.0,1.0,True,172.22222222222223,77.77777777777779,394.44444444444446,426.4437323425646,0.0749999999999999,-0.49,-0.175,2.15,0.0,1.0
207,514742.0,L,(N,980.5555555555557,975.0,976.9444444444446,1.0036963321012224,514740.0,,,,514722.0,514764.0,,514791.0,514848.0,2.0,True,,116.66666666666669,350.0,353.453219634869,,0.165,0.14,0.0549999999999999,-0.995,0.0
111,57238.0,L,(N,877.7777777777777,866.6666666666667,855.2777777777777,1.0263072426112374,57236.0,57129.0,57147.0,57172.0,57192.0,57260.0,57288.0,57332.0,57369.0,0.0,True,175.0,188.88888888888889,491.6666666666666,524.7814493865548,0.095,0.525,0.0399999999999999,0.935,-0.1,1.0
111,606449.0,L,(N,833.3333333333334,836.1111111111111,839.1666666666666,0.99304865938431,606449.0,606336.0,606353.0,606381.0,606434.0,606475.0,606492.0,606538.0,606569.0,0.0,True,272.2222222222222,113.88888888888889,375.0,410.79191812887456,-0.3,0.01,-0.385,0.375,-0.75,1.0
111,7884.0,L,(N,850.0,863.8888888888889,850.0,1.0,7883.0,7786.0,7802.0,7825.0,7855.0,7907.0,7939.0,7976.0,8007.0,0.0,True,191.66666666666669,144.44444444444443,422.22222222222223,457.96429983938526,0.13,0.4,-0.025,0.975,-0.3099999999999999,1.0
109,142689.0,L,(N,669.4444444444443,686.1111111111111,703.8888888888889,0.9510655090765586,142688.0,,,,142668.0,142728.0,142761.0,142805.0,142817.0,0.0,True,,166.66666666666666,413.88888888888886,505.8555238136661,,0.235,-0.275,1.535,-0.59,0.0
111,337273.0,L,(N,863.8888888888889,855.5555555555555,880.0,0.9816919191919192,337273.0,,,,337248.0,337294.0,337316.0,337350.0,337385.0,0.0,True,,127.77777777777776,380.55555555555554,409.4389193189753,,0.355,-0.045,0.84,-0.39,0.0
109,279055.0,L,(N,730.5555555555555,716.6666666666666,727.7777777777778,1.0038167938931295,279055.0,278972.0,278992.0,279013.0,279031.0,279091.0,279102.0,279120.0,279192.0,4.0,True,163.88888888888889,166.66666666666666,447.22222222222223,523.2349572112172,-0.075,-0.35,-0.32,1.73,-0.665,1.0
207,347060.0,L,(N,952.7777777777776,938.8888888888888,978.0555555555557,0.9741550695825048,347059.0,346956.0,346993.0,347009.0,347024.0,347071.0,347097.0,347160.0,347287.0,5.0,True,188.88888888888889,130.55555555555557,730.5555555555555,748.4407720355846,-0.0149999999999999,0.455,0.085,0.04,-1.18,1.0
214,496478.0,L,(N,944.4444444444443,850.0,877.7777777777777,1.0759493670886078,496479.0,,,,496462.0,496516.0,496535.0,496566.0,496599.0,1.0,True,,150.0,380.55555555555554,391.5884360753952,,-0.47,-0.28,2.31,-0.195,0.0
111,409748.0,L,(N,872.2222222222223,897.2222222222223,874.4444444444446,0.9974587039390088,409748.0,,,,409736.0,409761.0,409793.0,409838.0,409975.0,5.0,True,,69.44444444444444,663.8888888888889,710.856316038882,,0.0999999999999999,-0.37,0.5650000000000001,-0.71,0.0
109,15437.0,L,(N,655.5555555555555,644.4444444444445,698.0555555555555,0.939116593712694,15436.0,15356.0,15377.0,15405.0,15415.0,15474.0,15480.0,15498.0,15562.0,4.0,True,163.88888888888889,163.88888888888889,408.3333333333333,504.32451887547865,-0.04,-0.315,-0.295,1.7,-0.615,1.0
109,646206.0,L,(N,669.4444444444443,702.7777777777777,708.6111111111111,0.9447275578204624,646205.0,,,,646188.0,646227.0,646252.0,646272.0,646359.0,4.0,True,,108.33333333333334,475.0,580.5456011552812,,-0.645,-0.5049999999999999,2.855,-0.875,0.0
109,289748.0,L,(N,716.6666666666666,697.2222222222222,727.2222222222223,0.985485103132162,289747.0,289666.0,289693.0,289717.0,289727.0,289775.0,289792.0,289808.0,289877.0,4.0,True,169.44444444444446,133.33333333333334,416.6666666666667,492.1870193488486,-0.0349999999999999,-0.3249999999999999,-0.29,1.72,-0.6799999999999999,1.0
207,346372.0,L,(N,980.5555555555557,958.3333333333334,967.7777777777776,1.013203214695752,346371.0,346265.0,346305.0,346322.0,346336.0,346383.0,346416.0,346474.0,346571.0,0.0,True,197.22222222222223,130.55555555555557,652.7777777777778,659.2183064618589,0.005,0.41,0.105,0.06,-1.16,1.0
214,135590.0,L,(N,897.2222222222223,777.7777777777778,827.5,1.0842564618999666,135591.0,,,,135571.0,135600.0,135617.0,135677.0,135703.0,1.0,True,,80.55555555555556,366.6666666666666,387.0984386927827,,-0.14,0.015,2.03,0.0,0.0
111,267582.0,L,(N,844.4444444444445,830.5555555555557,850.8333333333334,0.9924910218739798,267595.0,,,,267552.0,267604.0,267627.0,267670.0,267700.0,0.0,True,,144.44444444444443,411.1111111111111,447.3770209011738,,0.465,0.03,0.795,-0.34,0.0
109,415517.0,L,(N,700.0,738.8888888888889,714.4444444444445,0.979782270606532,415516.0,415412.0,415422.0,415442.0,415490.0,415556.0,415563.0,415588.0,415658.0,4.0,True,216.66666666666669,183.3333333333333,466.6666666666667,557.7733510227171,0.2,-0.4049999999999999,-0.3749999999999999,1.825,-0.7349999999999999,1.0
109,477484.0,L,(N,722.2222222222222,688.8888888888889,716.9444444444445,1.007361487795428,477483.0,477379.0,477392.0,477411.0,477458.0,477514.0,477527.0,477546.0,477612.0,4.0,True,219.44444444444443,155.55555555555557,427.77777777777777,503.3647468546723,0.1649999999999999,-0.3349999999999999,-0.305,1.7,-0.705,1.0
111,71180.0,L,(N,833.3333333333334,794.4444444444443,834.1666666666667,0.9990009990009988,71179.0,71074.0,71091.0,71115.0,71137.0,71201.0,71225.0,71262.0,71292.0,0.0,True,175.0,177.77777777777777,430.5555555555556,471.64998007389306,0.155,0.535,0.035,0.7450000000000001,-0.1499999999999999,1.0
109,389356.0,L,(N,686.1111111111111,722.2222222222222,723.0555555555555,0.948905109489051,389356.0,389254.0,389268.0,389288.0,389339.0,389393.0,389400.0,389421.0,389495.0,4.0,True,236.11111111111111,150.0,433.33333333333337,523.148363780597,0.25,-0.2999999999999999,-0.295,1.7999999999999998,-0.61,1.0
214,314343.0,L,(N,1372.2222222222222,855.5555555555555,823.8888888888889,1.6655428186109238,314344.0,314258.0,314281.0,314300.0,314326.0,314355.0,314403.0,314434.0,314475.0,1.0,True,188.88888888888889,80.55555555555556,413.88888888888886,353.3227024601931,0.1149999999999999,-0.425,-0.1099999999999999,2.365,0.0,1.0
111,640446.0,L,(N,836.1111111111111,844.4444444444445,800.0,1.0451388888888888,640445.0,640337.0,640354.0,640384.0,640431.0,640461.0,640503.0,640541.0,640571.0,0.0,True,261.11111111111114,83.33333333333333,388.8888888888889,425.2981930029521,-0.375,-0.0799999999999999,-0.53,0.42,-0.705,1.0
109,62126.0,L,(N,741.6666666666667,700.0,705.2777777777777,1.0515951161874757,62125.0,62039.0,62061.0,62092.0,62103.0,62165.0,62173.0,62195.0,62263.0,4.0,True,177.77777777777777,172.22222222222223,444.4444444444444,516.0753331441223,-0.0199999999999999,-0.3349999999999999,-0.2999999999999999,1.87,-0.6799999999999999,1.0
109,627628.0,L,(N,775.0,783.3333333333334,743.0555555555555,1.0429906542056075,627626.0,627519.0,627535.0,627552.0,627606.0,627648.0,627671.0,627696.0,627784.0,4.0,True,241.66666666666663,116.66666666666669,494.44444444444446,561.6511471998753,0.15,-0.6849999999999998,-0.5049999999999999,3.085,-0.9449999999999998,1.0
111,60337.0,L,(N,836.1111111111111,844.4444444444445,860.2777777777777,0.9719082983532452,60336.0,60237.0,60251.0,60276.0,60302.0,60358.0,60381.0,60423.0,60548.0,5.0,True,180.55555555555557,155.55555555555557,683.3333333333334,747.3096819909015,0.12,0.4649999999999999,0.04,0.845,-0.225,1.0
109,454276.0,L,(N,708.3333333333334,711.1111111111111,725.8333333333333,0.9758897818599312,454275.0,454174.0,454186.0,454205.0,454251.0,454316.0,454324.0,454344.0,454415.0,4.0,True,213.88888888888889,180.55555555555557,455.55555555555554,541.2806568272485,0.185,-0.38,-0.37,1.7899999999999998,-0.76,1.0
214,508900.0,L,(N,916.6666666666666,930.5555555555557,854.7222222222223,1.0724731881702956,508900.0,,,,508882.0,508912.0,508925.0,509000.0,509034.0,1.0,True,,83.33333333333333,422.22222222222223,440.9967284211012,,-0.4599999999999999,-0.0999999999999999,2.265,-0.0099999999999999,0.0
207,334915.0,L,(N,986.1111111111112,986.1111111111112,955.0000000000002,1.0325770796974985,334913.0,334795.0,334811.0,334827.0,334879.0,334926.0,334960.0,335024.0,335125.0,0.0,True,233.33333333333331,130.55555555555557,683.3333333333334,688.128713803285,-0.0149999999999999,0.595,0.18,0.0799999999999999,-1.195,1.0
214,100545.0,L,(N,830.5555555555557,894.4444444444445,811.9444444444445,1.0229216558330485,100546.0,,,,100526.0,100583.0,100604.0,100634.0,100667.0,1.0,True,,158.33333333333331,391.6666666666667,429.7662116261798,,-0.31,-0.205,2.24,-0.1649999999999999,0.0
109,84378.0,L,(N,719.4444444444445,677.7777777777778,705.0,1.020488573680063,84377.0,84296.0,84325.0,84344.0,84356.0,84415.0,84451.0,84492.0,84504.0,0.0,True,166.66666666666666,163.88888888888889,411.1111111111111,484.68611999997984,-0.025,0.22,-0.3149999999999999,1.73,-0.7,1.0
207,232893.0,L,(N,822.2222222222222,863.8888888888889,852.7777777777777,0.9641693811074918,232891.0,,,,232874.0,232913.0,232936.0,232990.0,233046.0,0.0,True,,108.33333333333334,477.7777777777778,526.9038125005623,,0.44,0.1,0.02,-1.285,0.0
214,551642.0,L,(N,850.0,872.2222222222223,837.7777777777777,1.0145888594164456,551643.0,,,,551624.0,551678.0,551695.0,551729.0,551763.0,1.0,True,,150.0,386.1111111111112,418.7963005110168,,-0.51,-0.27,2.445,-0.2,0.0
